idade,sigla_uf,numero_membros_familia,renda_mensal_todas_fontes_deflacionado,renda_mensal_familia_deflacionado,frequenta_escola,anos_estudo,serie_frequentada,grau_frequentado,sexo,raca_cor
11,BA,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,0,8
11,RJ,,,,1,6,7,1,1,4
11,RJ,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,1,2
11,RN,,,,1,6,7,1,0,2
11,RN,,,,1,6,7,1,0,2
11,SC,,,,1,6,7,1,0,2
11,SC,,,,1,6,7,1,1,2
11,SC,,,,1,6,7,1,0,2
11,SC,,,,1,6,7,1,1,2
11,MT,,,,1,6,7,1,0,2
11,MA,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,0,2
11,PA,,,,1,6,7,1,1,8
11,CE,,23.0,,1,6,7,1,0,8
11,RJ,,,,1,6,7,1,1,8
11,RJ,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,0,2
11,RJ,,181.0,,1,6,7,1,1,8
11,RJ,,,,1,6,7,1,1,8
11,RJ,,,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,1,4
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,BA,,,,1,6,7,1,1,2
11,MG,,,,1,6,7,1,1,2
11,MG,,,,1,6,7,1,0,8
11,MG,,,,1,6,7,1,1,8
11,PA,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,0,2
11,RS,,30.0,,1,6,7,1,0,2
11,MS,,,,1,6,7,1,1,8
11,PI,,,,1,6,7,1,0,2
11,MT,,,,1,6,7,1,1,8
11,PR,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,1,8
11,PR,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,8
11,CE,,,,1,6,7,1,0,2
11,CE,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,0,6
11,PA,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,1,8
11,PE,,,,1,6,7,1,0,8
11,PE,,279.0,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,2
11,BA,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,8
11,BA,,21.0,,1,6,7,1,0,2
11,BA,,,,1,6,7,1,1,8
11,BA,,,,1,6,7,1,1,8
11,RN,,,,1,6,7,1,0,2
11,AC,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,2
11,ES,,,,1,6,7,1,1,8
11,ES,,,,1,6,7,1,0,2
11,SC,,,,1,6,7,1,0,2
11,MT,,,,1,6,7,1,1,8
11,MT,,,,1,6,7,1,0,2
11,AM,,,,1,6,7,1,1,2
11,AM,,,,1,6,7,1,1,2
11,DF,,,,1,6,7,1,1,8
11,DF,,,,1,6,7,1,1,8
11,DF,,196.0,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,0,2
11,CE,,,,1,6,7,1,0,8
11,CE,,,,1,6,7,1,0,8
11,CE,,,,1,6,7,1,0,8
11,RJ,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,1,8
11,PE,,,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,1,8
11,PE,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,1,8
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,1,8
11,RS,,,,1,6,7,1,1,2
11,BA,,,,1,6,7,1,0,2
11,BA,,,,1,6,7,1,1,2
11,BA,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,0,2
11,PA,,181.0,,1,6,7,1,1,8
11,BA,,,,1,6,7,1,1,8
11,BA,,,,1,6,7,1,1,8
11,BA,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,1,4
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,0,8
11,RJ,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,1,2
11,SP,,25.0,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,8
11,SP,,,,1,6,7,1,0,8
11,ES,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,1,6
11,PR,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,1,8
11,CE,,,,1,6,7,1,1,2
11,CE,,,,1,6,7,1,1,8
11,PA,,,,1,6,7,1,1,4
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,1,2
11,MG,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SC,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,1,2
11,RO,,,,1,6,7,1,1,8
11,SE,,,,1,6,7,1,0,4
11,AC,,,,1,6,7,1,1,8
11,MA,,,,1,6,7,1,0,2
11,DF,,,,1,6,7,1,0,2
11,SC,,,,1,6,7,1,0,2
11,CE,,,,1,6,7,1,1,2
11,CE,,,,1,6,7,1,1,8
11,CE,,,,1,6,7,1,0,8
11,CE,,,,1,6,7,1,1,8
11,CE,,,,1,6,7,1,1,2
11,PA,,,,1,6,7,1,0,8
11,PA,,,,1,6,7,1,1,8
11,PE,,43.0,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,1,8
11,RJ,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,0,8
11,MG,,,,1,6,7,1,1,2
11,BA,,,,1,6,7,1,0,2
11,BA,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,CE,,29.0,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,1,2
11,SP,,106.0,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,8
11,SP,,,,1,6,7,1,1,8
11,SP,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,1,8
11,SP,,577.0,,1,6,7,1,1,4
11,RS,,637.0,,1,6,7,1,1,4
11,RS,,957.0,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,1,8
11,MG,,26.0,,1,6,7,1,1,8
11,DF,,,,1,6,7,1,1,8
11,PE,,,,1,6,7,1,1,2
11,MT,,,,1,6,7,1,0,2
11,MT,,,,1,6,7,1,0,2
11,PA,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,1,8
11,PR,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,1,2
11,BA,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,0,2
11,MG,,13.0,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,0,2
11,PA,,,,1,6,7,1,0,8
11,PA,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,1,8
11,SP,,,,1,6,7,1,0,2
11,PB,,,,1,6,7,1,1,2
11,MS,,,,1,6,7,1,0,2
11,PA,,,,1,6,7,1,1,2
11,SC,,,,1,6,7,1,0,2
11,SC,,,,1,6,7,1,1,8
11,AL,,,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,1,4
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,1,2
11,PR,,33.0,,1,6,7,1,0,2
11,CE,,,,1,6,7,1,1,2
11,CE,,,,1,6,7,1,1,8
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,BA,,,,1,6,7,1,1,8
11,BA,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,8
11,MG,,,,1,6,7,1,0,8
11,MG,,,,1,6,7,1,1,8
11,MG,,,,1,6,7,1,1,8
11,MG,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,0,8
11,MG,,,,1,6,7,1,1,8
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,4
11,SP,,,,1,6,7,1,1,8
11,RO,,,,1,6,7,1,1,8
11,CE,,,,1,6,7,1,1,8
11,PA,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,1,2
11,BA,,,,1,6,7,1,0,8
11,RN,,836.0,,1,6,7,1,1,2
11,RN,,,,1,6,7,1,0,8
11,MA,,,,1,6,7,1,0,2
11,MA,,,,1,6,7,1,0,8
11,MA,,,,1,6,7,1,0,8
11,MA,,,,1,6,7,1,1,8
11,AL,,,,1,6,7,1,0,2
11,ES,,,,1,6,7,1,1,2
11,AC,,,,1,6,7,1,0,8
11,DF,,,,1,6,7,1,0,2
11,PA,,302.0,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,6
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,BA,,,,1,6,7,1,0,8
11,RJ,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,1,2
11,SP,,106.0,,1,6,7,1,0,4
11,CE,,,,1,6,7,1,0,8
11,PR,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,1,8
11,MG,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,PB,,,,1,6,7,1,0,2
11,MT,,,,1,6,7,1,0,8
11,MA,,,,1,6,7,1,1,8
11,MA,,,,1,6,7,1,0,4
11,DF,,,,1,6,7,1,0,8
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,1,2
11,CE,,,,1,6,7,1,1,8
11,CE,,,,1,6,7,1,0,8
11,CE,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,1,8
11,BA,,,,1,6,7,1,0,2
11,PA,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,1,2
11,RS,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,1,2
11,MG,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,1,2
11,PE,,,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,1,8
11,PE,,,,1,6,7,1,1,2
11,PE,,,,1,6,7,1,0,8
11,RJ,,,,1,6,7,1,1,8
11,RJ,,,,1,6,7,1,1,2
11,MA,,,,1,6,7,1,1,2
11,AP,,,,1,6,7,1,1,8
11,AC,,,,1,6,7,1,1,2
11,SE,,,,1,6,7,1,0,8
11,RO,,,,1,6,7,1,0,8
11,DF,,,,1,6,7,1,1,2
11,MT,,,,1,6,7,1,1,8
11,ES,,,,1,6,7,1,1,2
11,SC,,,,1,6,7,1,0,2
11,PB,,,,1,6,7,1,0,2
11,PB,,,,1,6,7,1,0,2
11,MS,,,,1,6,7,1,1,8
11,AL,,,,1,6,7,1,0,2
11,PE,,20.0,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,1,2
11,RJ,,,,1,6,7,1,0,2
11,RJ,,,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,1,2
11,PR,,266.0,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,0,2
11,CE,,,,1,6,7,1,0,2
11,PA,,,,1,6,7,1,0,2
11,PA,,,,1,6,7,1,0,8
11,PA,,,,1,6,7,1,0,8
11,RS,,,,1,6,7,1,0,2
11,BA,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,2
11,BA,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,0,4
11,MG,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,2
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,1,2
11,MA,,,,1,6,7,1,1,2
11,MG,,186.0,,1,6,7,1,1,2
11,AP,,,,1,6,7,1,1,2
11,PI,,,,1,6,7,1,0,2
11,AM,,,,1,6,7,1,0,8
11,AM,,,,1,6,7,1,1,8
11,DF,,,,1,6,7,1,1,8
11,SC,,,,1,6,7,1,1,2
11,DF,,,,1,6,7,1,1,2
11,DF,,,,1,6,7,1,0,2
11,MS,,,,1,6,7,1,0,8
11,RO,,,,1,6,7,1,1,8
11,PI,,,,1,6,7,1,1,2
11,MT,,,,1,6,7,1,1,8
11,PR,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,1,8
11,PR,,,,1,6,7,1,1,8
11,PR,,,,1,6,7,1,0,2
11,PR,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,1,8
11,GO,,70.0,,1,6,7,1,1,2
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,4
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,2
11,GO,,,,1,6,7,1,0,2
11,CE,,,,1,6,7,1,0,8
11,CE,,,,1,6,7,1,1,8
11,CE,,,,1,6,7,1,0,8
11,CE,,,,1,6,7,1,0,2
11,CE,,,,1,6,7,1,1,2
11,PA,,,,1,6,7,1,0,8
11,PA,,167.0,,1,6,7,1,0,2
11,PA,,,,1,6,7,1,1,8
11,PA,,,,1,6,7,1,1,8
11,PE,,,,1,6,7,1,1,8
11,SP,,,,1,6,7,1,0,8
11,SP,,91.0,,1,6,7,1,0,8
11,MG,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,1,8
11,BA,,,,1,6,7,1,1,8
11,BA,,,,1,6,7,1,0,4
11,BA,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,1,4
11,BA,,,,1,6,7,1,1,4
11,PA,,,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,0,8
11,PE,,,,1,6,7,1,1,8
11,PE,,265.0,,1,6,7,1,1,2
11,PE,,,,1,6,7,1,1,2
11,PE,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,0,4
11,SP,,,,1,6,7,1,0,2
11,SP,,,,1,6,7,1,0,8
11,SP,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,2
11,RS,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,4
11,BA,,,,1,6,7,1,0,8
11,BA,,,,1,6,7,1,0,8
11,MT,,319.0,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,1,2
11,PR,,,,1,6,7,1,0,2
11,CE,,,,1,6,7,1,0,8
11,RJ,,,,1,6,7,1,1,8
11,RJ,,,,1,6,7,1,1,8
11,GO,,,,1,6,7,1,1,2
11,BA,,35.0,,1,6,7,1,1,2
11,PE,,,,1,6,7,1,0,2
11,PE,,,,1,6,7,1,0,2
11,MG,,,,1,6,7,1,0,8
11,MT,,,,1,6,7,1,1,8
7,AP,,,,0,0,,,1,8
7,AP,,,,0,0,,,1,8
8,AP,,,,0,3,,,0,8
9,AP,,,,0,4,,,1,8
9,AP,,,,0,0,,,0,4
11,AP,,,,0,0,,,1,8
6,AP,,,,0,0,,,1,8
10,AP,,,,0,0,,,0,8
6,RR,,,,0,0,,,0,4
10,RR,,642.0,,0,0,,,1,0
6,MS,,,,0,0,,,1,8
11,MS,,,,0,0,,,1,8
6,MT,,,,0,0,,,0,2
6,MT,,,,0,0,,,0,2
6,AL,,,,0,0,,,0,8
11,AL,,,,0,0,,,1,8
6,AL,,,,0,0,,,0,2
8,AL,,,,0,1,,,0,2
6,AL,,,,0,0,,,1,2
11,AL,,,,0,0,,,0,8
6,AL,,,,0,0,,,0,8
8,AL,,,,0,0,,,0,2
6,AL,,,,0,0,,,0,8
9,DF,,,,0,0,,,1,8
6,DF,,,,0,0,,,0,8
11,DF,,95.0,,0,0,,,1,8
11,DF,,,,0,4,,,0,8
8,SE,,,,0,0,,,0,4
9,SE,,,,0,0,,,1,2
10,SE,,1284.0,,0,2,,,0,8
6,PI,,,,0,0,,,1,8
10,PI,,,,0,0,,,1,8
11,PB,,,,0,2,,,1,2
6,AC,,,,0,0,,,1,8
11,AC,,,,0,4,,,0,8
6,AC,,,,0,0,,,0,2
6,AC,,,,0,0,,,1,0
7,AC,,,,0,0,,,0,0
6,AC,,,,0,0,,,0,0
6,AC,,,,0,0,,,1,0
10,AC,,,,0,1,,,0,0
8,SC,,,,0,0,,,0,8
11,SC,,,,0,0,,,1,2
7,SC,,,,0,0,,,1,2
6,SC,,,,0,0,,,1,2
6,SC,,,,0,0,,,1,4
9,MA,,,,0,0,,,1,8
7,MA,,,,0,0,,,1,8
8,MA,,,,0,0,,,1,2
6,MA,,,,0,0,,,1,4
10,MA,,,,0,0,,,1,
9,MA,,,,0,0,,,1,8
11,MA,,642.0,,0,0,,,1,8
7,MA,,,,0,0,,,0,8
6,ES,,,,0,0,,,0,8
7,ES,,,,0,0,,,1,4
6,ES,,,,0,0,,,1,8
10,ES,,,,0,8,,,0,4
10,RO,,,,0,0,,,0,8
6,RO,,,,0,0,,,0,2
6,RO,,,,0,0,,,0,8
6,RO,,,,0,0,,,1,2
9,RO,,,,0,0,,,0,8
6,RO,,,,0,0,,,1,8
6,RO,,,,0,0,,,0,8
6,AM,,,,0,0,,,0,0
8,AM,,,,0,0,,,0,8
9,AM,,,,0,0,,,0,8
6,AM,,,,0,0,,,0,8
6,AM,,,,0,0,,,1,8
6,AM,,,,0,0,,,1,8
6,AM,,,,0,0,,,0,8
8,AM,,,,0,0,,,1,8
6,AM,,,,0,0,,,0,2
6,AM,,,,0,0,,,1,8
9,AM,,,,0,0,,,1,8
6,AM,,,,0,0,,,1,8
6,AM,,,,0,0,,,0,2
9,AM,,,,0,0,,,1,8
7,AM,,,,0,0,,,0,2
11,AM,,,,0,0,,,1,8
11,AM,,,,0,0,,,0,8
7,AM,,,,0,1,,,1,2
7,AM,,,,0,0,,,1,2
7,AM,,,,0,0,,,1,8
9,AM,,,,0,0,,,0,8
7,AM,,,,0,0,,,1,2
8,AM,,,,0,1,,,1,2
6,AM,,,,0,0,,,1,8
6,AM,,,,0,0,,,1,8
9,AM,,,,0,0,,,0,8
9,AM,,,,0,0,,,1,8
7,AM,,,,0,0,,,1,8
10,RN,,642.0,,0,0,,,0,2
6,PR,,,,0,0,,,1,8
6,PR,,,,0,0,,,0,2
11,PR,,642.0,,0,0,,,1,2
8,PR,,,,0,0,,,1,2
10,RJ,,,,0,0,,,0,2
7,PA,,,,0,0,,,1,2
6,PA,,,,0,0,,,1,8
6,PA,,,,0,0,,,0,2
6,PA,,,,0,0,,,0,2
6,PA,,,,0,0,,,0,2
9,PA,,,,0,0,,,0,8
11,PA,,,,0,0,,,1,8
6,PA,,,,0,0,,,0,8
8,PA,,,,0,0,,,0,8
6,PA,,,,0,0,,,1,8
8,PA,,,,0,0,,,1,8
8,PA,,,,0,0,,,0,8
6,PA,,,,0,0,,,0,8
7,PA,,,,0,0,,,1,2
8,PA,,,,0,0,,,1,4
6,PA,,,,0,0,,,1,8
11,PA,,,,0,2,,,0,0
8,PA,,,,0,3,,,0,8
6,PA,,,,0,0,,,1,8
8,PA,,,,0,0,,,0,8
6,PA,,,,0,0,,,1,8
6,PA,,,,0,0,,,0,8
10,PA,,,,0,0,,,1,8
6,PA,,,,0,0,,,1,8
7,PA,,,,0,0,,,0,8
6,PA,,,,0,0,,,1,2
9,PA,,,,0,3,,,0,8
6,PA,,,,0,0,,,0,8
6,PA,,,,0,0,,,0,8
10,PA,,,,0,2,,,1,8
6,PA,,,,0,0,,,0,8
6,PA,,,,0,0,,,1,8
10,GO,,,,0,0,,,0,8
10,GO,,,,0,0,,,0,8
8,GO,,,,0,0,,,0,8
10,GO,,,,0,1,,,1,2
9,GO,,,,0,2,,,1,8
7,GO,,,,0,0,,,0,8
6,GO,,,,0,0,,,1,8
6,GO,,,,0,0,,,0,8
6,GO,,,,0,0,,,1,8
7,GO,,,,0,0,,,0,8
6,GO,,,,0,0,,,0,8
6,GO,,,,0,0,,,1,8
9,GO,,,,0,2,,,1,8
6,GO,,,,0,0,,,1,2
8,GO,,,,0,0,,,1,2
6,GO,,,,0,0,,,1,2
7,GO,,,,0,0,,,0,8
7,GO,,,,0,0,,,0,8
7,CE,,,,0,0,,,0,2
9,CE,,,,0,0,,,1,2
10,CE,,,,0,1,,,0,2
6,CE,,,,0,0,,,0,8
7,CE,,,,0,2,,,1,8
10,CE,,,,0,2,,,0,8
9,CE,,,,0,2,,,1,2
11,PE,,,,0,0,,,1,8
10,PE,,,,0,1,,,1,2
8,PE,,,,0,3,,,1,8
11,PE,,,,0,3,,,1,4
9,PE,,,,0,2,,,1,8
7,PE,,,,0,0,,,1,8
9,PE,,,,0,0,,,1,2
6,PE,,,,0,0,,,1,2
6,PE,,,,0,0,,,1,8
7,PE,,,,0,0,,,0,2
9,PE,,,,0,0,,,0,8
9,PE,,,,0,0,,,0,8
6,PE,,,,0,0,,,0,8
6,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,0,8
9,PE,,,,0,2,,,1,8
11,MG,,,,0,3,,,0,2
11,MG,,642.0,,0,0,,,1,8
6,MG,,,,0,0,,,1,2
8,MG,,,,0,1,,,0,8
6,MG,,,,0,0,,,1,2
6,MG,,,,0,0,,,0,8
6,MG,,,,0,0,,,0,8
11,MG,,,,0,4,,,1,8
11,MG,,,,0,3,,,1,2
10,MG,,,,0,2,,,1,2
6,MG,,,,0,0,,,0,8
6,MG,,,,0,0,,,0,8
6,MG,,,,0,0,,,1,8
7,MG,,,,0,0,,,1,2
10,SP,,,,0,4,,,1,8
9,SP,,,,0,0,,,0,2
6,SP,,,,0,0,,,0,2
7,SP,,,,0,0,,,1,8
6,SP,,,,0,0,,,1,2
7,SP,,,,0,0,,,1,2
11,SP,,,,0,0,,,1,2
6,SP,,,,0,0,,,0,2
6,SP,,,,0,0,,,1,2
6,SP,,,,0,0,,,1,2
6,SP,,,,0,0,,,0,2
7,RS,,,,0,0,,,1,6
9,RS,,,,0,0,,,0,2
6,RS,,,,0,0,,,0,4
6,RS,,,,0,0,,,1,2
6,RS,,,,0,0,,,1,2
6,RS,,,,0,0,,,0,2
6,RS,,,,0,0,,,0,2
6,RS,,,,0,0,,,0,2
6,RS,,,,0,0,,,0,2
6,RS,,,,0,0,,,1,8
7,RS,,,,0,0,,,1,2
6,RS,,,,0,0,,,1,2
6,RS,,,,0,0,,,1,2
6,RS,,,,0,0,,,1,8
6,RS,,,,0,0,,,1,2
6,RS,,,,0,0,,,0,2
6,RS,,,,0,0,,,0,2
6,RS,,,,0,0,,,1,2
7,RS,,,,0,0,,,1,2
8,BA,,,,0,0,,,1,8
7,BA,,,,0,0,,,0,4
11,BA,,,,0,2,,,1,8
9,BA,,,,0,8,,,0,4
7,BA,,,,0,0,,,1,4
10,BA,,642.0,,0,0,,,0,4
7,BA,,,,0,0,,,0,8
8,BA,,,,0,0,,,0,8
6,BA,,,,0,0,,,1,4
11,BA,,,,0,0,,,1,8
6,BA,,,,0,0,,,1,8
11,BA,,,,0,1,,,1,8
11,BA,,,,0,0,,,1,2
10,BA,,,,0,0,,,1,4
9,BA,,,,0,3,,,0,4
8,BA,,,,0,1,,,1,4
9,BA,,,,0,0,,,0,8
